model,displayed_validity,magnitude,condition,response_count,response_rate,mean_rt,false_alarm_rate,dprime,criterion
vda4_crossattn1_grid10x10_seed0,0.75,0.0,valid,17,0.056666666666666664,5.470588235294118,0.06666666666666667,-0.08054086689768947,1.5303145951185746
vda4_crossattn1_grid10x10_seed0,0.75,0.0,invalid,19,0.06333333333333334,5.368421052631579,0.06666666666666667,-0.025763056614260815,1.5029256899768602
vda4_crossattn1_grid10x10_seed0,0.75,3.0,valid,28,0.09333333333333334,5.321428571428571,0.06666666666666667,0.17759542156926766,1.401246450885096
vda4_crossattn1_grid10x10_seed0,0.75,3.0,invalid,19,0.06333333333333334,5.473684210526316,0.06666666666666667,-0.025763056614260815,1.5029256899768602
vda4_crossattn1_grid10x10_seed0,0.75,6.0,valid,47,0.15666666666666668,5.404255319148936,0.06666666666666667,0.48653367118227364,1.2467773260785928
vda4_crossattn1_grid10x10_seed0,0.75,6.0,invalid,19,0.06333333333333334,5.473684210526316,0.06666666666666667,-0.025763056614260815,1.5029256899768602
vda4_crossattn1_grid10x10_seed0,0.75,9.0,valid,96,0.32,5.354166666666667,0.06666666666666667,1.024016936636969,0.9780356933512453
vda4_crossattn1_grid10x10_seed0,0.75,9.0,invalid,42,0.14,5.380952380952381,0.06666666666666667,0.41508279781714896,1.2825027627611552
vda4_crossattn1_grid10x10_seed0,0.75,12.0,valid,170,0.5666666666666667,5.382352941176471,0.06666666666666667,1.6573751349383805,0.6613565942005395
vda4_crossattn1_grid10x10_seed0,0.75,12.0,invalid,80,0.26666666666666666,5.45,0.06666666666666667,0.8694758898621916,1.055306216738634
vda4_crossattn1_grid10x10_seed0,0.75,15.0,valid,227,0.7566666666666667,5.277533039647577,0.06666666666666667,2.1829445068973183,0.3985719082210705
vda4_crossattn1_grid10x10_seed0,0.75,15.0,invalid,117,0.39,5.444444444444445,0.06666666666666667,1.2116774848438376,0.8842054192478109
vda4_crossattn1_grid10x10_seed0,0.75,18.0,valid,260,0.8666666666666667,5.165384615384616,0.06666666666666667,2.595174791687228,0.19245676582611582
vda4_crossattn1_grid10x10_seed0,0.75,18.0,invalid,162,0.54,5.45679012345679,0.06666666666666667,1.5901430967996524,0.6949726132699036
vda4_crossattn1_grid10x10_seed0,0.75,22.0,valid,297,0.99,5.127946127946128,0.06666666666666667,3.7592499579546925,-0.3895808173076165
vda4_crossattn1_grid10x10_seed0,0.75,22.0,invalid,247,0.8233333333333334,5.303643724696356,0.06666666666666667,2.4140529742152648,0.2830176745620975
vda4_crossattn1_grid10x10_seed0,0.75,26.0,valid,300,1.0,5.043333333333333,0.06666666666666667,4.426276010487245,-0.723093843573893
vda4_crossattn1_grid10x10_seed0,0.75,26.0,invalid,280,0.9333333333333333,5.171428571428572,0.06666666666666667,2.9800883233394604,-3.3306690738754696e-16
vda4_crossattn1_grid10x10_seed0,0.75,30.0,valid,300,1.0,5.003333333333333,0.06666666666666667,4.426276010487245,-0.723093843573893
vda4_crossattn1_grid10x10_seed0,0.75,30.0,invalid,296,0.9866666666666667,5.108108108108108,0.06666666666666667,3.6614523270268173,-0.3406820018436789
vda4_crossattn1_grid10x10_seed0,1.0,0.0,valid,10,0.03333333333333333,5.5,0.04,-0.08019703322437932,1.773319052061845
vda4_crossattn1_grid10x10_seed0,1.0,0.0,invalid,14,0.04666666666666667,5.214285714285714,0.04,0.07038576750871406,1.6980276516952983
vda4_crossattn1_grid10x10_seed0,1.0,3.0,valid,30,0.1,5.366666666666666,0.04,0.4592047089235307,1.50361818098789
vda4_crossattn1_grid10x10_seed0,1.0,3.0,invalid,12,0.04,5.333333333333333,0.04,0.0,1.7332205354496553
vda4_crossattn1_grid10x10_seed0,1.0,6.0,valid,61,0.20333333333333334,5.377049180327869,0.04,0.9069274832068926,1.2797567938462089
vda4_crossattn1_grid10x10_seed0,1.0,6.0,invalid,28,0.09333333333333334,5.357142857142857,0.04,0.4207717953491932,1.5228346377750586
vda4_crossattn1_grid10x10_seed0,1.0,9.0,valid,102,0.34,5.362745098039215,0.04,1.3222076999286008,1.0721166854853548
vda4_crossattn1_grid10x10_seed0,1.0,9.0,invalid,37,0.12333333333333334,5.324324324324325,0.04,0.5808514409120302,1.4427948149936403
vda4_crossattn1_grid10x10_seed0,1.0,12.0,valid,161,0.5366666666666666,5.304347826086956,0.04,1.8249533827947606,0.820743844052275
vda4_crossattn1_grid10x10_seed0,1.0,12.0,invalid,71,0.23666666666666666,5.464788732394366,0.04,1.0189874419844271,1.2237268144574416
vda4_crossattn1_grid10x10_seed0,1.0,15.0,valid,228,0.76,5.241228070175438,0.04,2.4367472333765687,0.5148469187613709
vda4_crossattn1_grid10x10_seed0,1.0,15.0,invalid,87,0.29,5.528735632183908,0.04,1.1818728403291177,1.1422841152850964
vda4_crossattn1_grid10x10_seed0,1.0,18.0,valid,267,0.89,5.187265917602996,0.04,2.9528869399333564,0.25677706548297696
vda4_crossattn1_grid10x10_seed0,1.0,18.0,invalid,159,0.53,5.471698113207547,0.04,1.8082398611326123,0.8291006048833491
vda4_crossattn1_grid10x10_seed0,1.0,22.0,valid,297,0.99,5.087542087542087,0.04,4.002426331734618,-0.26799263041765375
vda4_crossattn1_grid10x10_seed0,1.0,22.0,invalid,239,0.7966666666666666,5.380753138075314,0.04,2.559513587692418,0.45346374160344627
vda4_crossattn1_grid10x10_seed0,1.0,26.0,valid,299,0.9966666666666667,5.05685618729097,0.04,4.310200338366262,-0.4218796337334757
vda4_crossattn1_grid10x10_seed0,1.0,26.0,invalid,270,0.9,5.2555555555555555,0.04,3.00723636197578,0.22960235446176536
vda4_crossattn1_grid10x10_seed0,1.0,30.0,valid,300,1.0,5.013333333333334,0.04,4.669452384267171,-0.6015056566839302
vda4_crossattn1_grid10x10_seed0,1.0,30.0,invalid,293,0.9766666666666667,5.177474402730375,0.04,3.69460760650628,-0.11408326780348466
