model,role,dose,condition,response_rate,mean_rt,dprime,criterion,achieved_change_mass_t5,achieved_change_mass_t6
vda4_crossattn1_grid10x10_seed1,change,0.0,valid,0.992,5.0,3.495297301630524,-0.580196667080882,0.00044531404273584485,0.0019500768976286054
vda4_crossattn1_grid10x10_seed1,change,0.0,invalid,1.0,5.06,4.046872765761464,-0.855984399146352,0.00044531404273584485,0.0019500768976286054
vda4_crossattn1_grid10x10_seed1,change,0.0,nochange,0.12,5.4,,,0.00044531404273584485,0.0019500768976286054
vda4_crossattn1_grid10x10_seed1,change,0.25,valid,0.992,5.0,3.495297301630524,-0.580196667080882,0.008859924972057343,0.032131146639585495
vda4_crossattn1_grid10x10_seed1,change,0.25,invalid,1.0,5.06,4.046872765761464,-0.855984399146352,0.008859924972057343,0.032131146639585495
vda4_crossattn1_grid10x10_seed1,change,0.25,nochange,0.12,5.4,,,0.008859924972057343,0.032131146639585495
vda4_crossattn1_grid10x10_seed1,change,0.5,valid,0.992,5.0,3.4757788214845373,-0.5899559071538755,0.14995203912258148,0.31358468532562256
vda4_crossattn1_grid10x10_seed1,change,0.5,invalid,1.0,5.06,4.027354285615477,-0.8657436392193455,0.14995203912258148,0.31358468532562256
vda4_crossattn1_grid10x10_seed1,change,0.5,nochange,0.124,5.419354838709677,,,0.14995203912258148,0.31358468532562256
vda4_crossattn1_grid10x10_seed1,change,0.75,valid,0.992,5.0,3.4196922228731346,-0.6179992064595767,0.7631530165672302,0.8606382608413696
vda4_crossattn1_grid10x10_seed1,change,0.75,invalid,1.0,5.048,3.9712676870040746,-0.8937869385250468,0.7631530165672302,0.8606382608413696
vda4_crossattn1_grid10x10_seed1,change,0.75,nochange,0.136,5.411764705882353,,,0.7631530165672302,0.8606382608413696
vda4_crossattn1_grid10x10_seed1,change,1.0,valid,0.992,5.0,3.4566881428613305,-0.5995012464654789,0.9840139746665955,0.9901043176651001
vda4_crossattn1_grid10x10_seed1,change,1.0,invalid,1.0,5.048,4.00826360699227,-0.8752889785309489,0.9840139746665955,0.9901043176651001
vda4_crossattn1_grid10x10_seed1,change,1.0,nochange,0.128,5.375,,,0.9840139746665955,0.9901043176651001
vda4_crossattn1_grid10x10_seed1,cued,0.0,valid,0.992,5.0,3.438000246604923,-0.6088451945936826,0.32961606979370117,0.5480819344520569
vda4_crossattn1_grid10x10_seed1,cued,0.0,invalid,1.0,5.04,3.989575710735863,-0.8846329266591526,0.32961606979370117,0.5480819344520569
vda4_crossattn1_grid10x10_seed1,cued,0.0,nochange,0.132,5.393939393939394,,,0.32961606979370117,0.5480819344520569
vda4_crossattn1_grid10x10_seed1,cued,0.25,valid,0.992,5.0,3.4196922228731346,-0.6179992064595767,0.30870282649993896,0.5213090181350708
vda4_crossattn1_grid10x10_seed1,cued,0.25,invalid,1.0,5.044,3.9712676870040746,-0.8937869385250468,0.30870282649993896,0.5213090181350708
vda4_crossattn1_grid10x10_seed1,cued,0.25,nochange,0.136,5.411764705882353,,,0.30870282649993896,0.5213090181350708
vda4_crossattn1_grid10x10_seed1,cued,0.5,valid,0.992,5.0,3.4757788214845373,-0.5899559071538755,0.14995203912258148,0.31358468532562256
vda4_crossattn1_grid10x10_seed1,cued,0.5,invalid,1.0,5.06,4.027354285615477,-0.8657436392193455,0.14995203912258148,0.31358468532562256
vda4_crossattn1_grid10x10_seed1,cued,0.5,nochange,0.124,5.419354838709677,,,0.14995203912258148,0.31358468532562256
vda4_crossattn1_grid10x10_seed1,cued,0.75,valid,0.992,5.0,3.5357299711847823,-0.5599803323037529,0.0145230982452631,0.04642637073993683
vda4_crossattn1_grid10x10_seed1,cued,0.75,invalid,1.0,5.06,4.087305435315722,-0.8357680643692229,0.0145230982452631,0.04642637073993683
vda4_crossattn1_grid10x10_seed1,cued,0.75,nochange,0.112,5.428571428571429,,,0.0145230982452631,0.04642637073993683
vda4_crossattn1_grid10x10_seed1,cued,1.0,valid,0.992,5.0,3.55670743785036,-0.5494915989709641,0.0007623540004715323,0.0030052668880671263
vda4_crossattn1_grid10x10_seed1,cued,1.0,invalid,1.0,5.06,4.108282901981299,-0.8252793310364341,0.0007623540004715323,0.0030052668880671263
vda4_crossattn1_grid10x10_seed1,cued,1.0,nochange,0.108,5.407407407407407,,,0.0007623540004715323,0.0030052668880671263
vda4_crossattn1_grid10x10_seed1,control,0.0,valid,0.992,5.0,3.495297301630524,-0.580196667080882,0.18000498414039612,0.354223370552063
vda4_crossattn1_grid10x10_seed1,control,0.0,invalid,1.0,5.06,4.046872765761464,-0.855984399146352,0.18000498414039612,0.354223370552063
vda4_crossattn1_grid10x10_seed1,control,0.0,nochange,0.12,5.4,,,0.18000498414039612,0.354223370552063
vda4_crossattn1_grid10x10_seed1,control,0.25,valid,0.992,5.0,3.495297301630524,-0.580196667080882,0.1782844513654709,0.35194456577301025
vda4_crossattn1_grid10x10_seed1,control,0.25,invalid,1.0,5.06,4.046872765761464,-0.855984399146352,0.1782844513654709,0.35194456577301025
vda4_crossattn1_grid10x10_seed1,control,0.25,nochange,0.12,5.4,,,0.1782844513654709,0.35194456577301025
vda4_crossattn1_grid10x10_seed1,control,0.5,valid,0.992,5.0,3.4757788214845373,-0.5899559071538755,0.14995203912258148,0.31358468532562256
