model,displayed_validity,magnitude,condition,response_count,response_rate,mean_rt,false_alarm_rate,dprime,criterion
vda4_crossattn1_grid10x10_seed1,0.25,30.0,valid,300,1.0,5.003333333333333,0.09,4.2686456407715685,-0.8019090284317314
vda4_crossattn1_grid10x10_seed1,0.25,30.0,invalid,300,1.0,5.006666666666667,0.09,4.2686456407715685,-0.8019090284317314
vda4_crossattn1_grid10x10_seed1,0.5,0.0,valid,31,0.10333333333333333,5.258064516129032,0.09,0.07692762212962334,1.2939499808892412
vda4_crossattn1_grid10x10_seed1,0.5,0.0,invalid,31,0.10333333333333333,5.290322580645161,0.09,0.07692762212962334,1.2939499808892412
vda4_crossattn1_grid10x10_seed1,0.5,3.0,valid,39,0.13,5.3076923076923075,0.09,0.2118145122648829,1.2265065358216114
vda4_crossattn1_grid10x10_seed1,0.5,3.0,invalid,37,0.12333333333333334,5.378378378378378,0.09,0.1800446974164278,1.242391443245839
vda4_crossattn1_grid10x10_seed1,0.5,6.0,valid,72,0.24,5.319444444444445,0.09,0.6288870940271393,1.0179702449404833
vda4_crossattn1_grid10x10_seed1,0.5,6.0,invalid,35,0.11666666666666667,5.228571428571429,0.09,0.14706709806158047,1.2588802429232626
vda4_crossattn1_grid10x10_seed1,0.5,9.0,valid,122,0.4066666666666667,5.311475409836065,0.09,1.097084920884536,0.7838713315117849
vda4_crossattn1_grid10x10_seed1,0.5,9.0,invalid,92,0.30666666666666664,5.423913043478261,0.09,0.8289211328171409,0.9179532255454824
vda4_crossattn1_grid10x10_seed1,0.5,12.0,valid,176,0.5866666666666667,5.2272727272727275,0.09,1.5506532730425087,0.5570871554327985
vda4_crossattn1_grid10x10_seed1,0.5,12.0,invalid,138,0.46,5.420289855072464,0.09,1.2323148568241304,0.7162563635419876
vda4_crossattn1_grid10x10_seed1,0.5,15.0,valid,236,0.7866666666666666,5.211864406779661,0.09,2.1240523996974274,0.27038759210533914
vda4_crossattn1_grid10x10_seed1,0.5,15.0,invalid,178,0.5933333333333334,5.314606741573034,0.09,1.5677426630235698,0.548542460442268
vda4_crossattn1_grid10x10_seed1,0.5,18.0,valid,272,0.9066666666666666,5.154411764705882,0.09,2.644862532054515,0.009982525926795383
vda4_crossattn1_grid10x10_seed1,0.5,18.0,invalid,245,0.8166666666666667,5.2326530612244895,0.09,2.2311920857108385,0.21681774909863366
vda4_crossattn1_grid10x10_seed1,0.5,22.0,valid,294,0.98,5.051020408163265,0.09,3.354287807906365,-0.34473011199912973
vda4_crossattn1_grid10x10_seed1,0.5,22.0,invalid,287,0.9566666666666667,5.16376306620209,0.09,3.0293908569961108,-0.18228163654400253
vda4_crossattn1_grid10x10_seed1,0.5,26.0,valid,300,1.0,5.02,0.09,4.2686456407715685,-0.8019090284317314
vda4_crossattn1_grid10x10_seed1,0.5,26.0,invalid,295,0.9833333333333333,5.0508474576271185,0.09,3.423226566751184,-0.3791994914215391
vda4_crossattn1_grid10x10_seed1,0.5,30.0,valid,300,1.0,5.006666666666667,0.09,4.2686456407715685,-0.8019090284317314
vda4_crossattn1_grid10x10_seed1,0.5,30.0,invalid,300,1.0,5.023333333333333,0.09,4.2686456407715685,-0.8019090284317314
vda4_crossattn1_grid10x10_seed1,0.75,0.0,valid,39,0.13,5.461538461538462,0.09666666666666666,0.17239427285975273,1.2067964161190463
vda4_crossattn1_grid10x10_seed1,0.75,0.0,invalid,30,0.1,5.2,0.09666666666666666,0.018977726022798125,1.2835046895375237
vda4_crossattn1_grid10x10_seed1,0.75,3.0,valid,36,0.12,5.305555555555555,0.09666666666666666,0.12429453254352718,1.230846286277159
vda4_crossattn1_grid10x10_seed1,0.75,3.0,invalid,35,0.11666666666666667,5.371428571428571,0.09666666666666666,0.1076468586564503,1.2391701232206975
vda4_crossattn1_grid10x10_seed1,0.75,6.0,valid,71,0.23666666666666666,5.380281690140845,0.09666666666666666,0.5787604590836946,1.0036133230070754
vda4_crossattn1_grid10x10_seed1,0.75,6.0,invalid,36,0.12,5.416666666666667,0.09666666666666666,0.12429453254352718,1.230846286277159
vda4_crossattn1_grid10x10_seed1,0.75,9.0,valid,124,0.41333333333333333,5.274193548387097,0.09666666666666666,1.0747540714604669,0.7556165168186892
vda4_crossattn1_grid10x10_seed1,0.75,9.0,invalid,53,0.17666666666666667,5.30188679245283,0.09666666666666666,0.3689847400033879,1.1085011825472288
vda4_crossattn1_grid10x10_seed1,0.75,12.0,valid,205,0.6833333333333333,5.273170731707317,0.09666666666666666,1.768323951530624,0.4088315767836107
vda4_crossattn1_grid10x10_seed1,0.75,12.0,invalid,115,0.38333333333333336,5.3478260869565215,0.09666666666666666,0.9972708530967613,0.794358126000542
vda4_crossattn1_grid10x10_seed1,0.75,15.0,valid,253,0.8433333333333334,5.16205533596838,0.09666666666666666,2.2965040430363786,0.14474153103073328
vda4_crossattn1_grid10x10_seed1,0.75,15.0,invalid,165,0.55,5.406060606060606,0.09666666666666666,1.418235226502949,0.5838759392974482
vda4_crossattn1_grid10x10_seed1,0.75,18.0,valid,283,0.9433333333333334,5.137809187279152,0.09666666666666666,2.863578581116342,-0.13879573800924827
vda4_crossattn1_grid10x10_seed1,0.75,18.0,invalid,199,0.6633333333333333,5.366834170854271,0.09666666666666666,1.7130850624883338,0.43645102130475577
vda4_crossattn1_grid10x10_seed1,0.75,22.0,valid,296,0.9866666666666667,5.0608108108108105,0.09666666666666666,3.4644017179060103,-0.43920730640408245
vda4_crossattn1_grid10x10_seed1,0.75,22.0,invalid,277,0.9233333333333333,5.216606498194946,0.09666666666666666,2.711146281900787,-0.06257958840147082
vda4_crossattn1_grid10x10_seed1,0.75,26.0,valid,300,1.0,5.016666666666667,0.09666666666666666,4.229225401366438,-0.8216191481342965
vda4_crossattn1_grid10x10_seed1,0.75,26.0,invalid,293,0.9766666666666667,5.081911262798635,0.09666666666666666,3.254380623605547,-0.33419675925385095
vda4_crossattn1_grid10x10_seed1,0.75,30.0,valid,300,1.0,5.003333333333333,0.09666666666666666,4.229225401366438,-0.8216191481342965
vda4_crossattn1_grid10x10_seed1,0.75,30.0,invalid,295,0.9833333333333333,5.040677966101695,0.09666666666666666,3.3838063273460537,-0.39890961112410417
vda4_crossattn1_grid10x10_seed1,1.0,0.0,valid,35,0.11666666666666667,5.142857142857143,0.12333333333333334,-0.03297759935484734,1.1688578942150487
vda4_crossattn1_grid10x10_seed1,1.0,0.0,invalid,33,0.11,5.151515151515151,0.12333333333333334,-0.0672973099460763,1.1860177495106632
vda4_crossattn1_grid10x10_seed1,1.0,3.0,valid,49,0.16333333333333333,5.326530612244898,0.12333333333333334,0.17604453780479934,1.0643468256352253
vda4_crossattn1_grid10x10_seed1,1.0,3.0,invalid,38,0.12666666666666668,5.342105263157895,0.12333333333333334,0.016028275282234716,1.1443549568965077
vda4_crossattn1_grid10x10_seed1,1.0,6.0,valid,99,0.33,5.262626262626263,0.12333333333333334,0.7140149310233921,0.795361629025929
vda4_crossattn1_grid10x10_seed1,1.0,6.0,invalid,44,0.14666666666666667,5.363636363636363,0.12333333333333334,0.10662903723901151,1.0990545759181192
vda4_crossattn1_grid10x10_seed1,1.0,9.0,valid,151,0.5033333333333333,5.291390728476821,0.12333333333333334,1.1606968594805052,0.5720206647973725
vda4_crossattn1_grid10x10_seed1,1.0,9.0,invalid,66,0.22,5.333333333333333,0.12333333333333334,0.3833137650863454,0.9607122119944523
vda4_crossattn1_grid10x10_seed1,1.0,12.0,valid,213,0.71,5.169014084507042,0.12333333333333334,1.7037167896581629,0.30051069970854355
vda4_crossattn1_grid10x10_seed1,1.0,12.0,invalid,113,0.37666666666666665,5.415929203539823,0.12333333333333334,0.8392008248754288,0.7327686820999106
vda4_crossattn1_grid10x10_seed1,1.0,15.0,valid,267,0.89,5.134831460674158,0.12333333333333334,2.3720354990213264,-0.03364865497303815
vda4_crossattn1_grid10x10_seed1,1.0,15.0,invalid,159,0.53,5.427672955974843,0.12333333333333334,1.227388420220582,0.538674884427334
vda4_crossattn1_grid10x10_seed1,1.0,18.0,valid,284,0.9466666666666667,5.123239436619718,0.12333333333333334,2.7522069814790404,-0.22373439620189517
vda4_crossattn1_grid10x10_seed1,1.0,18.0,invalid,213,0.71,5.39906103286385,0.12333333333333334,1.7037167896581629,0.30051069970854355
vda4_crossattn1_grid10x10_seed1,1.0,22.0,valid,299,0.9966666666666667,5.040133779264214,0.12333333333333334,3.7293488974542317,-0.7123053541894908
vda4_crossattn1_grid10x10_seed1,1.0,22.0,invalid,266,0.8866666666666667,5.2443609022556394,0.12333333333333334,2.354698623897721,-0.02498021741123546
vda4_crossattn1_grid10x10_seed1,1.0,26.0,valid,300,1.0,5.016666666666667,0.12333333333333334,4.088600943355141,-0.8919313771399453
vda4_crossattn1_grid10x10_seed1,1.0,26.0,invalid,286,0.9533333333333334,5.104895104895105,0.12333333333333334,2.8152038624785662,-0.2552328367016581
vda4_crossattn1_grid10x10_seed1,1.0,30.0,valid,299,0.9966666666666667,5.006688963210703,0.12333333333333334,3.7293488974542317,-0.7123053541894908
vda4_crossattn1_grid10x10_seed1,1.0,30.0,invalid,299,0.9966666666666667,5.070234113712375,0.12333333333333334,3.7293488974542317,-0.7123053541894908
