model,role,dose,condition,response_rate,mean_rt,dprime,criterion,achieved_change_mass_t5,achieved_change_mass_t6
vda4_crossattn1_grid2x2_seed1,cued,1.0,nochange,0.108,5.518518518518518,,,0.0029907142743468285,0.41884973645210266
vda4_crossattn1_grid2x2_seed1,control,0.0,valid,1.0,5.008,4.357292076190275,-0.7007747439319465,0.3360309898853302,0.9701444506645203
vda4_crossattn1_grid2x2_seed1,control,0.0,invalid,1.0,5.108,4.357292076190275,-0.7007747439319465,0.3360309898853302,0.9701444506645203
vda4_crossattn1_grid2x2_seed1,control,0.0,nochange,0.068,5.294117647058823,,,0.3360309898853302,0.9701444506645203
vda4_crossattn1_grid2x2_seed1,control,0.25,valid,1.0,5.008,4.357292076190275,-0.7007747439319465,0.33065107464790344,0.9695085883140564
vda4_crossattn1_grid2x2_seed1,control,0.25,invalid,1.0,5.108,4.357292076190275,-0.7007747439319465,0.33065107464790344,0.9695085883140564
vda4_crossattn1_grid2x2_seed1,control,0.25,nochange,0.068,5.294117647058823,,,0.33065107464790344,0.9695085883140564
vda4_crossattn1_grid2x2_seed1,control,0.5,valid,1.0,5.008,4.300208487167412,-0.7293165384433781,0.25405752658843994,0.9583520293235779
vda4_crossattn1_grid2x2_seed1,control,0.5,invalid,1.0,5.104,4.300208487167412,-0.7293165384433781,0.25405752658843994,0.9583520293235779
vda4_crossattn1_grid2x2_seed1,control,0.5,nochange,0.076,5.421052631578948,,,0.25405752658843994,0.9583520293235779
vda4_crossattn1_grid2x2_seed1,control,0.75,valid,1.0,5.016,4.222387136912361,-0.7682272135709037,0.05152135714888573,0.8630814552307129
vda4_crossattn1_grid2x2_seed1,control,0.75,invalid,0.996,5.104417670682731,3.8565190746014304,-0.5852931824154387,0.05152135714888573,0.8630814552307129
vda4_crossattn1_grid2x2_seed1,control,0.75,nochange,0.088,5.363636363636363,,,0.05152135714888573,0.8630814552307129
vda4_crossattn1_grid2x2_seed1,control,1.0,valid,0.992,5.012096774193548,3.64660042806594,-0.5045451038631741,0.0031334643717855215,0.556187093257904
vda4_crossattn1_grid2x2_seed1,control,1.0,invalid,0.984,5.09349593495935,3.4173052711011214,-0.38989752538076483,0.0031334643717855215,0.556187093257904
vda4_crossattn1_grid2x2_seed1,control,1.0,nochange,0.092,5.391304347826087,,,0.0031334643717855215,0.556187093257904
