model,displayed_validity,magnitude,condition,response_count,response_rate,mean_rt,false_alarm_rate,dprime,criterion
vda4_crossattn1_grid2x2_seed1,0.75,3.0,valid,32,0.10666666666666667,5.5,0.08,0.15836915853078648,1.3165624136842742
vda4_crossattn1_grid2x2_seed1,0.75,3.0,invalid,33,0.11,5.545454545454546,0.08,0.1760805884659662,1.3077066987166845
vda4_crossattn1_grid2x2_seed1,0.75,6.0,valid,45,0.15,5.533333333333333,0.08,0.3642878990284202,1.2136030434354574
vda4_crossattn1_grid2x2_seed1,0.75,6.0,invalid,38,0.12666666666666668,5.631578947368421,0.08,0.2594061736942772,1.2660439061025288
vda4_crossattn1_grid2x2_seed1,0.75,9.0,valid,85,0.2833333333333333,5.435294117647059,0.08,0.8249043475285013,0.983294819185417
vda4_crossattn1_grid2x2_seed1,0.75,9.0,invalid,73,0.24333333333333335,5.575342465753424,0.08,0.7028466477220788,1.0443236690886282
vda4_crossattn1_grid2x2_seed1,0.75,12.0,valid,151,0.5033333333333333,5.470198675496689,0.08,1.4040747578925474,0.6937096140033938
vda4_crossattn1_grid2x2_seed1,0.75,12.0,invalid,110,0.36666666666666664,5.381818181818182,0.08,1.0562286339744733,0.8676326759624309
vda4_crossattn1_grid2x2_seed1,0.75,15.0,valid,209,0.6966666666666667,5.3349282296650715,0.08,1.9087153978760827,0.44138929401162624
vda4_crossattn1_grid2x2_seed1,0.75,15.0,invalid,166,0.5533333333333333,5.469879518072289,0.08,1.5293864173377383,0.6310537842807984
vda4_crossattn1_grid2x2_seed1,0.75,18.0,valid,248,0.8266666666666667,5.262096774193548,0.08,2.332594101308036,0.22944994229564947
vda4_crossattn1_grid2x2_seed1,0.75,18.0,invalid,202,0.6733333333333333,5.430693069306931,0.08,1.8432872198157335,0.4741033830418008
vda4_crossattn1_grid2x2_seed1,0.75,22.0,valid,288,0.96,5.145833333333333,0.08,3.128967528399323,-0.16873677124999387
vda4_crossattn1_grid2x2_seed1,0.75,22.0,invalid,268,0.8933333333333333,5.287313432835821,0.08,2.6331248273685484,0.07918457926539324
vda4_crossattn1_grid2x2_seed1,0.75,26.0,valid,298,0.9933333333333333,5.053691275167785,0.08,3.7909471236807777,-0.4997265688907214
vda4_crossattn1_grid2x2_seed1,0.75,26.0,invalid,292,0.9733333333333334,5.1438356164383565,0.08,3.3030728387712047,-0.25578942643593494
vda4_crossattn1_grid2x2_seed1,0.75,30.0,valid,300,1.0,5.03,0.08,4.331978841767183,-0.7702424279339241
vda4_crossattn1_grid2x2_seed1,0.75,30.0,invalid,297,0.99,5.087542087542087,0.08,3.66495278923463,-0.4367294016676476
vda4_crossattn1_grid2x2_seed1,1.0,0.0,valid,24,0.08,5.541666666666667,0.08,0.0,1.3957469929496675
vda4_crossattn1_grid2x2_seed1,1.0,0.0,invalid,23,0.07666666666666666,5.565217391304348,0.08,-0.022405736402196785,1.4069498611507658
vda4_crossattn1_grid2x2_seed1,1.0,3.0,valid,35,0.11666666666666667,5.428571428571429,0.08,0.21040029905719515,1.2905468434210698
vda4_crossattn1_grid2x2_seed1,1.0,3.0,invalid,29,0.09666666666666666,5.448275862068965,0.08,0.10275344040074486,1.3443702727492952
vda4_crossattn1_grid2x2_seed1,1.0,6.0,valid,66,0.22,5.651515151515151,0.08,0.6266916634983879,1.0824011612004736
vda4_crossattn1_grid2x2_seed1,1.0,6.0,invalid,41,0.13666666666666666,5.585365853658536,0.08,0.30582500126076306,1.242834492319286
