assay,condition,source,displayed_validity,frame,metric,mean,sem,trials
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,0,cue_conditional,0.25,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,1,cue_conditional,0.2558924193108772,0.004153406563707444,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,2,cue_conditional,0.12313830266624566,0.0024593055769785966,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,3,cue_conditional,0.27673726798728865,0.0021954606441216104,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,4,cue_conditional,0.37798244191265923,0.011235897257282666,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,5,cue_conditional,0.40891398481297503,0.011581684789588086,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,6,cue_conditional,0.5078772026232506,0.025617269964497362,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,0,target_raw,0.24949936196208,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,1,target_raw,0.0010146776468597334,1.9104012539027754e-05,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,2,target_raw,0.12309052514804837,0.002457928437619548,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,3,target_raw,0.20824990997789428,0.0016926145203344858,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,4,target_raw,0.32880678462485474,0.009965796812290558,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,5,target_raw,0.3700435838933724,0.010739719339620417,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,6,target_raw,0.485098299793511,0.025528907069830013,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,0,target_conditional,0.25,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,1,target_conditional,0.2558924193108772,0.004153406563707444,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,2,target_conditional,0.12313830266624566,0.0024593055769785966,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,3,target_conditional,0.27673726798728865,0.0021954606441216104,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,4,target_conditional,0.37798244191265923,0.011235897257282666,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,5,target_conditional,0.40891398481297503,0.011581684789588086,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,6,target_conditional,0.5078772026232506,0.025617269964497362,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,0,target_selectivity,0.0,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,1,target_selectivity,0.00785655908116954,0.005537875418276592,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,2,target_selectivity,-0.1691489297783391,0.0032790741026381283,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,3,target_selectivity,0.03564969064971823,0.002927280858828814,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,4,target_selectivity,0.17064325588354556,0.014981196343043554,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,5,target_selectivity,0.21188531308396633,0.01544224638611745,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,6,target_selectivity,0.3438362701643343,0.03415635995266315,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,0,max_raw_patch,0.24949936196208,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,1,max_raw_patch,0.0011933057701298821,1.5343564517898426e-05,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,2,max_raw_patch,0.36148281674832106,0.004211540260199693,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,3,max_raw_patch,0.2109467228098462,0.001462293571504338,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,4,max_raw_patch,0.3489961627443942,0.007680748847701557,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,5,max_raw_patch,0.3870212537003681,0.008517315552682652,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,6,max_raw_patch,0.5655114462133497,0.019720602517952452,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,0,max_conditional_patch,0.25,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,1,max_conditional_patch,0.30097912556106937,0.0026275213318230173,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,2,max_conditional_patch,0.3616201395003109,0.004212389573226302,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,3,max_conditional_patch,0.2803068461188319,0.0018310838241747441,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,4,max_conditional_patch,0.4017535478413061,0.008607567964826071,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,5,max_conditional_patch,0.4281586090155815,0.00911916064120986,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,6,max_conditional_patch,0.592519099998967,0.019138182572753563,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,0,normalized_entropy,1.0,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,1,normalized_entropy,0.9908959238227903,0.00068055516839945,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,2,normalized_entropy,0.9482486220075598,0.002119761404510877,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,3,normalized_entropy,0.996655928269444,0.0004170216683532555,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,4,normalized_entropy,0.9339744090614044,0.005734886429820973,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,5,normalized_entropy,0.9178844559797485,0.006029424539871549,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,6,normalized_entropy,0.7153105221188382,0.02407341257610178,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,0,effective_locations,4.0,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,1,effective_locations,3.9499999635357903,0.003707982460713373,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,2,effective_locations,3.7245983868698684,0.01083280068423797,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,3,effective_locations,3.981562168976215,0.0022755076987620833,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,4,effective_locations,3.660725609370789,0.027630631685682076,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,5,effective_locations,3.5811978779843767,0.028911567630581926,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.25,6,effective_locations,2.8234071722179706,0.07829532029184727,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,0,source_share,0.003932131236069836,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,1,source_share,0.466626959037967,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,2,source_share,0.01708709023660049,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,3,source_share,0.2734557589331719,0.0035368720540348815,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,4,source_share,0.14592182915779026,0.00333547471778096,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,5,source_share,0.11399685093359342,0.003373822872547318,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,6,source_share,0.15044224622427768,0.0078718935392137,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,0,cue_raw,0.0009544016065774485,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,1,cue_raw,0.45235423650592566,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,2,cue_raw,0.00421081407694146,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,3,cue_raw,0.06980454264460907,0.002710125080610906,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,4,cue_raw,0.038487327311789464,0.0018762764249075309,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,5,cue_raw,0.029188526187984582,0.001374430167192802,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,6,cue_raw,0.03652443706808602,0.002648676219987909,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,0,cue_conditional,0.2427186554260006,5.695323946259569e-18,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,1,cue_conditional,0.9694129919937199,2.0503166206534447e-16,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,2,cue_conditional,0.2464324831574842,1.423830986564892e-17,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,3,cue_conditional,0.25556857255528265,0.009208803865677188,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,4,cue_conditional,0.2613318277660566,0.011130468120118026,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,5,cue_conditional,0.2547408224020028,0.009341239002898087,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,6,cue_conditional,0.23847269009131564,0.010997260258838478,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,0,target_raw,0.0009544016065774485,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,1,target_raw,0.45235423650592566,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,2,target_raw,0.00421081407694146,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,3,target_raw,0.06980454264460907,0.002710125080610906,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,4,target_raw,0.038487327311789464,0.0018762764249075309,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,5,target_raw,0.029188526187984582,0.001374430167192802,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,6,target_raw,0.03652443706808602,0.002648676219987909,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,0,target_conditional,0.2427186554260006,5.695323946259569e-18,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,1,target_conditional,0.9694129919937199,2.0503166206534447e-16,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,2,target_conditional,0.2464324831574842,1.423830986564892e-17,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,3,target_conditional,0.25556857255528265,0.009208803865677188,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,4,target_conditional,0.2613318277660566,0.011130468120118026,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,5,target_conditional,0.2547408224020028,0.009341239002898087,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,6,target_conditional,0.23847269009131564,0.010997260258838478,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,0,target_selectivity,-0.009708459431999153,1.9577676065267264e-18,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,1,target_selectivity,0.9592173226582902,3.417194367755741e-17,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,2,target_selectivity,-0.004756689123354585,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,3,target_selectivity,0.007424763407043522,0.012278405154236251,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,4,target_selectivity,0.015109103688075512,0.014840624160157363,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,5,target_selectivity,0.006321096536003793,0.012454985337197452,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,6,target_selectivity,-0.015369746544912426,0.014663013678451301,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,0,max_raw_patch,0.0010343765170546249,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,1,max_raw_patch,0.45235423650592566,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,2,max_raw_patch,0.004443131270818412,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,3,max_raw_patch,0.09962362190708518,0.0021700474192760245,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,4,max_raw_patch,0.05638916740038743,0.0017257068931720357,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,5,max_raw_patch,0.04265958945567642,0.001387726949728208,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,6,max_raw_patch,0.06118033173455236,0.003568757470112491,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,0,max_conditional_patch,0.26305747569312715,5.1257915516336117e-17,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,1,max_conditional_patch,0.9694129919937199,2.0503166206534447e-16,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,2,max_conditional_patch,0.26002854841260503,5.1257915516336117e-17,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,3,max_conditional_patch,0.3628477887620211,0.00567788344486548,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,4,max_conditional_patch,0.38531696898331796,0.0069510589941151205,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,5,max_conditional_patch,0.37491654440418315,0.0066988636164190185,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,6,max_conditional_patch,0.40314369498594443,0.007691000021942345,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,0,normalized_entropy,0.9990009113721025,2.0503166206534447e-16,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,1,normalized_entropy,0.12279600080936014,1.2814478879084029e-17,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,2,normalized_entropy,0.9994634662948415,5.695323946259568e-17,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,3,normalized_entropy,0.9590552755964019,0.002839458500372957,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,4,normalized_entropy,0.9412475438052922,0.004153331545334769,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,5,normalized_entropy,0.9501668001675725,0.003673649168583946,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,6,normalized_entropy,0.9275823219525083,0.004893557850114006,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,0,effective_locations,3.994463711126229,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,1,effective_locations,1.1855791667373277,1.594690704952679e-16,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,2,effective_locations,3.9970259315836656,2.7337554942045927e-16,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,3,effective_locations,3.7820355106616095,0.014692227575090788,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,4,effective_locations,3.6928267782887865,0.020695654122555793,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,5,effective_locations,3.737513343441132,0.018527371638545037,96
cue_proportion_nochange,historical_clean,current_image_keys,0.5,6,effective_locations,3.625678285674532,0.023840158050662183,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,0,source_share,0.9960678964853287,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,1,source_share,0.5333730410784483,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,2,source_share,0.9829129129648209,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,3,source_share,0.7265442408776531,0.0035368720067572826,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,4,source_share,0.8540781682531815,0.00333547444096313,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,5,source_share,0.8860031470248941,0.0033738228555139555,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,6,source_share,0.8495577533340111,0.007871894013388663,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,0,cue_raw,0.24901697412133217,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,1,cue_raw,0.1430362556129694,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,2,cue_raw,0.4075723886489868,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,3,cue_raw,0.2388293386126558,0.001568258658955609,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,4,cue_raw,0.2934499406837858,0.00892580230762292,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,5,cue_raw,0.2692241538121986,0.009512524165093395,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,6,cue_raw,0.2663450952095445,0.02055378548441916,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,0,cue_conditional,0.25,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,1,cue_conditional,0.26817301325121085,1.1390647892519137e-17,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,2,cue_conditional,0.41465768052593915,1.1390647892519137e-17,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,3,cue_conditional,0.32851301004341377,0.0008539959894197855,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,4,cue_conditional,0.3430787530839267,0.010149669625165553,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,5,cue_conditional,0.30356703843030974,0.01053112739768223,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,6,cue_conditional,0.3094198634535812,0.021944916718921424,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,0,target_raw,0.24901697412133217,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,1,target_raw,0.1430362556129694,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,2,target_raw,0.4075723886489868,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,3,target_raw,0.2388293386126558,0.001568258658955609,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,4,target_raw,0.2934499406837858,0.00892580230762292,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,5,target_raw,0.2692241538121986,0.009512524165093395,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,6,target_raw,0.2663450952095445,0.02055378548441916,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,0,target_conditional,0.25,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,1,target_conditional,0.26817301325121085,1.1390647892519137e-17,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,2,target_conditional,0.41465768052593915,1.1390647892519137e-17,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,3,target_conditional,0.32851301004341377,0.0008539959894197855,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,4,target_conditional,0.3430787530839267,0.010149669625165553,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,5,target_conditional,0.30356703843030974,0.01053112739768223,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,6,target_conditional,0.3094198634535812,0.021944916718921424,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,0,target_selectivity,0.0,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,1,target_selectivity,0.024230684334948002,4.271492959694676e-18,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,2,target_selectivity,0.21954357403458513,2.847661973129784e-17,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,3,target_selectivity,0.10468401339121843,0.0011386613192263806,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,4,target_selectivity,0.12410500411190224,0.01353289283355407,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,5,target_selectivity,0.07142271790707966,0.01404150319690964,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,6,target_selectivity,0.0792264846047751,0.0292598889585619,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,0,max_raw_patch,0.24901697412133217,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,1,max_raw_patch,0.1430362556129694,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,2,max_raw_patch,0.4075723886489868,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,3,max_raw_patch,0.2388293386126558,0.001568258658955609,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,4,max_raw_patch,0.32434489007573575,0.006381782448334937,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,5,max_raw_patch,0.33315705313968164,0.0064678754544573785,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,6,max_raw_patch,0.4356122091412544,0.01653225640567146,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,0,max_conditional_patch,0.25,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,1,max_conditional_patch,0.26817301325121085,1.1390647892519137e-17,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,2,max_conditional_patch,0.41465768052593915,1.1390647892519137e-17,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,3,max_conditional_patch,0.32851301004341377,0.0008539959894197855,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,4,max_conditional_patch,0.3796174315659282,0.0071896748784831994,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,5,max_conditional_patch,0.37574369109633743,0.006956807885232698,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,6,max_conditional_patch,0.50454399885821,0.015521063707452456,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,0,normalized_entropy,1.0,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,1,normalized_entropy,0.9985339469984874,2.392036057429019e-16,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,2,normalized_entropy,0.9524244926980002,1.1390647892519137e-17,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,3,normalized_entropy,0.9887169538733415,0.00022893545824873064,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,4,normalized_entropy,0.9494183553060687,0.004102058562454526,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,5,normalized_entropy,0.946943240323075,0.004631870210857477,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,6,normalized_entropy,0.8225253823821302,0.016607986058705414,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,0,effective_locations,4.0,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,1,effective_locations,3.9918787315149693,5.01188507270842e-16,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,2,effective_locations,3.7446969917650876,7.290014651212248e-16,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,3,effective_locations,3.9379391366154266,0.001250717720615965,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,4,effective_locations,3.734706652625096,0.020425406033295308,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,5,effective_locations,3.723390826976216,0.0227489537604475,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.5,6,effective_locations,3.197794316731473,0.06151967020950582,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,0,source_share,0.0020025696212542243,0.0,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,1,source_share,0.9957335162157138,3.860208739377463e-05,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,2,source_share,0.00038030266978239524,5.228275472821234e-06,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,3,source_share,0.2463637985298798,0.004974972083996995,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,4,source_share,0.13184682271336592,0.0032237304678208985,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,5,source_share,0.09711325477352754,0.0024234157451619273,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,6,source_share,0.05255424754761743,0.0036956170824585257,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,0,cue_raw,0.0005122764559928328,0.0,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,1,cue_raw,0.7488951024818865,1.4074529180808346e-05,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,2,cue_raw,9.697132587878816e-05,1.3334729238199382e-06,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,3,cue_raw,0.06164464009634685,0.003732850888480003,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,4,cue_raw,0.03231729532853933,0.0020790286213135927,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,5,cue_raw,0.022441571702074725,0.0014333775972645933,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,6,cue_raw,0.013244782357274923,0.0016585475516475543,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,0,cue_conditional,0.25580956115372905,1.1390647892519137e-17,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,1,cue_conditional,0.7521040331449135,2.8226141794626043e-05,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,2,cue_conditional,0.2549833994699672,1.3500486027572762e-06,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,3,cue_conditional,0.24783035802838685,0.013240247005719727,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,4,cue_conditional,0.24657165993649263,0.01482033714640633,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,5,cue_conditional,0.2406713511487897,0.015258640926499811,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,6,cue_conditional,0.24873619196328403,0.017370052852191595,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,0,target_raw,0.0005122764559928328,0.0,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,1,target_raw,0.7488951024818865,1.4074529180808346e-05,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,2,target_raw,9.697132587878816e-05,1.3334729238199382e-06,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,3,target_raw,0.06164464009634685,0.003732850888480003,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,4,target_raw,0.03231729532853933,0.0020790286213135927,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,5,target_raw,0.022441571702074725,0.0014333775972645933,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,6,target_raw,0.013244782357274923,0.0016585475516475543,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,0,target_conditional,0.25580956115372905,1.1390647892519137e-17,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,1,target_conditional,0.7521040331449135,2.8226141794626043e-05,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,2,target_conditional,0.2549833994699672,1.3500486027572762e-06,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,3,target_conditional,0.24783035802838685,0.013240247005719727,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,4,target_conditional,0.24657165993649263,0.01482033714640633,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,5,target_conditional,0.2406713511487897,0.015258640926499811,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,6,target_conditional,0.24873619196328403,0.017370052852191595,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,0,target_selectivity,0.007746081538305573,1.868778169866421e-18,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,1,target_selectivity,0.6694720441932184,3.763485572616826e-05,96
