mag,validity,color,value,n,n_hits,hit_rate,hit_sem,median_rt,rt_sem,premature_rate
,0.25,,,256,144,0.5625,0.031004898176538172,2.0,0.41871686776479083,0.015625
,0.5,,,256,135,0.52734375,0.031203234967003113,3.0,0.4244742279390809,0.0078125
,0.75,,,256,141,0.55078125,0.031088411265823138,3.0,0.4224357144375656,0.015625
,1.0,,,256,117,0.45703125,0.031134391562742603,3.0,0.4616959443651608,0.015625
