mag,validity,color,value,n,n_hits,hit_rate,hit_sem,median_rt,rt_sem,premature_rate
,0.25,,,400,233,0.5825,0.024657339171127123,5.0,0.26744509432902813,0.0
,0.5,,,400,219,0.5475,0.02488693181169587,5.0,0.2895579673669225,0.0025
,0.75,,,400,227,0.5675,0.02477113996165699,4.0,0.26796131697526726,0.0
,1.0,,,400,220,0.55,0.024874685927665497,5.0,0.27770054154131024,0.0
