mag,validity,color,value,n,n_hits,hit_rate,hit_sem,median_rt,rt_sem,premature_rate
,0.25,,,300,204,0.68,0.02693201316896554,3.0,0.20123332348603673,0.0
,0.5,,,300,209,0.6966666666666667,0.02654067458463344,3.0,0.19684380893980125,0.0033333333333333335
,0.75,,,300,225,0.75,0.025,3.0,0.17190812428792318,0.0
,1.0,,,300,226,0.7533333333333333,0.024887896805624365,3.0,0.2109771086983019,0.0033333333333333335
