model,displayed_validity,magnitude,condition,response_count,response_rate,mean_rt,false_alarm_rate,dprime,criterion
vda4_crossattn1_grid4x4_seed0,0.25,0.0,valid,10,0.03333333333333333,5.7,0.03666666666666667,-0.04152239740348662,1.7926563699722913
vda4_crossattn1_grid4x4_seed0,0.25,0.0,invalid,12,0.04,5.666666666666667,0.03666666666666667,0.0386746358208927,1.7525578533601016
vda4_crossattn1_grid4x4_seed0,0.25,3.0,valid,19,0.06333333333333334,5.578947368421052,0.03666666666666667,0.2560879529865574,1.6438511947772692
vda4_crossattn1_grid4x4_seed0,0.25,3.0,invalid,13,0.043333333333333335,5.538461538461538,0.03666666666666667,0.07491810622849004,1.734436118156303
vda4_crossattn1_grid4x4_seed0,0.25,6.0,valid,36,0.12,5.666666666666667,0.03666666666666667,0.6031961512651525,1.4702970956379717
vda4_crossattn1_grid4x4_seed0,0.25,6.0,invalid,24,0.08,5.541666666666667,0.03666666666666667,0.37614817832088043,1.5838210821101077
vda4_crossattn1_grid4x4_seed0,0.25,9.0,valid,63,0.21,5.571428571428571,0.03666666666666667,0.9688124263831331,1.2874889580789814
vda4_crossattn1_grid4x4_seed0,0.25,9.0,invalid,38,0.12666666666666668,5.578947368421052,0.03666666666666667,0.6355543520151576,1.454117995262969
vda4_crossattn1_grid4x4_seed0,0.25,12.0,valid,110,0.36666666666666664,5.418181818181818,0.03666666666666667,1.4323768122953537,1.055706765122871
vda4_crossattn1_grid4x4_seed0,0.25,12.0,invalid,61,0.20333333333333334,5.60655737704918,0.03666666666666667,0.9456021190277853,1.2990941117566552
vda4_crossattn1_grid4x4_seed0,0.25,15.0,valid,185,0.6166666666666667,5.410810810810811,0.03666666666666667,2.0676178707227093,0.7380862359091933
vda4_crossattn1_grid4x4_seed0,0.25,15.0,invalid,108,0.36,5.537037037037037,0.03666666666666667,1.4146793366359633,1.0645555029525664
vda4_crossattn1_grid4x4_seed0,0.25,18.0,valid,211,0.7033333333333334,5.341232227488152,0.03666666666666667,2.3039552504163563,0.6199175460623698
vda4_crossattn1_grid4x4_seed0,0.25,18.0,invalid,141,0.47,5.432624113475177,0.03666666666666667,1.696875845587591,0.9234572484767525
vda4_crossattn1_grid4x4_seed0,0.25,22.0,valid,270,0.9,5.277777777777778,0.03666666666666667,3.0459109977966725,0.2489396723722117
vda4_crossattn1_grid4x4_seed0,0.25,22.0,invalid,207,0.69,5.449275362318841,0.03666666666666667,2.265957079522999,0.6389166315090483
vda4_crossattn1_grid4x4_seed0,0.25,26.0,valid,291,0.97,5.130584192439863,0.03666666666666667,3.6302198339040146,-0.04321474568145922
vda4_crossattn1_grid4x4_seed0,0.25,26.0,invalid,265,0.8833333333333333,5.3283018867924525,0.03666666666666667,2.95724186516302,0.2932742386890378
vda4_crossattn1_grid4x4_seed0,0.25,30.0,valid,300,1.0,5.043333333333333,0.03666666666666667,4.708127020088064,-0.5821683387734838
vda4_crossattn1_grid4x4_seed0,0.25,30.0,invalid,288,0.96,5.211805555555555,0.03666666666666667,3.5051157067202032,0.01933731791044635
vda4_crossattn1_grid4x4_seed0,0.5,0.0,valid,9,0.03,5.777777777777778,0.05,-0.22779704551292457,1.7444261398770045
vda4_crossattn1_grid4x4_seed0,0.5,0.0,invalid,20,0.06666666666666667,5.75,0.05,0.14048345545081253,1.5602858893951361
vda4_crossattn1_grid4x4_seed0,0.5,3.0,valid,14,0.04666666666666667,5.5,0.05,-0.03230715082039892,1.6466811925307416
vda4_crossattn1_grid4x4_seed0,0.5,3.0,invalid,13,0.043333333333333335,5.461538461538462,0.05,-0.06644944792151564,1.6637523410813002
vda4_crossattn1_grid4x4_seed0,0.5,6.0,valid,36,0.12,5.444444444444445,0.05,0.4618285971151468,1.3996133185629689
vda4_crossattn1_grid4x4_seed0,0.5,6.0,invalid,15,0.05,5.666666666666667,0.05,0.0,1.6305276171205423
