label,feedback,grid,n_tokens,seed,condition,window,trial,target_quadrant,cue_quadrant,target_total_quadrant_mass,cue_total_quadrant_mass,target_mean_patch_mass,cue_mean_patch_mass,target_peak_patch_raw,cue_peak_patch_raw,target_peak_patch_uniform_ratio,cue_peak_patch_uniform_ratio,target_peak_patch_quadrant_share,cue_peak_patch_quadrant_share,target_within_quadrant_peak_ratio,cue_within_quadrant_peak_ratio,target_minus_cue_total_mass,target_minus_other_total_mass,target_minus_cue_peak_share,target_minus_other_peak_share,target_argmax_total,target_argmax_peak
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,56,0,0,0.8181608715094626,0.8181608715094626,0.0327264348603785,0.0327264348603785,0.4634750485420227,0.4634750485420227,46.34750485420227,46.34750485420227,0.9792308929366603,0.9792308929366603,14.16210016518317,14.16210016518317,0.0,0.757547828698686,0.0,0.9723078572488805,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,57,0,0,0.7163744592107832,0.7163744592107832,0.028654978368431328,0.028654978368431328,0.2709386348724365,0.2709386348724365,27.093863487243652,27.093863487243652,0.9493949611425357,0.9493949611425357,9.455202910602253,9.455202910602253,0.0,0.6218326212838292,0.0,0.9325266148567143,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,58,0,0,0.7811462983954698,0.7811462983954698,0.031245851935818792,0.031245851935818792,0.6067012548446655,0.6067012548446655,60.67012548446655,60.67012548446655,0.9816347625485895,0.9816347625485895,19.41701753214709,19.41701753214709,0.0,0.7081950733360524,0.0,0.9755130167314526,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,59,0,0,0.6806848414707929,0.6806848414707929,0.027227393658831714,0.027227393658831714,0.379877507686615,0.379877507686615,37.9877507686615,37.9877507686615,0.9586547699477407,0.9586547699477407,13.95203347212026,13.95203347212026,0.0,0.5742464529660841,0.0,0.9448730265969876,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,60,0,0,0.7119005690328777,0.7119005690328777,0.02847602276131511,0.02847602276131511,0.5201733112335205,0.5201733112335205,52.01733112335205,52.01733112335205,0.9658276348954238,0.9658276348954238,18.267063332319704,18.267063332319704,0.0,0.6158674286756044,0.0,0.9544368465272317,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,61,0,0,0.7271820134483278,0.7271820134483278,0.02908728053793311,0.02908728053793311,0.30079442262649536,0.30079442262649536,30.079442262649536,30.079442262649536,0.9577761769019227,0.9577761769019227,10.341098138556656,10.341098138556656,0.0,0.6362426827351252,0.0,0.9437015692025637,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,62,0,0,0.8718156339600682,0.8718156339600682,0.03487262535840273,0.03487262535840273,0.502543032169342,0.502543032169342,50.254303216934204,50.254303216934204,0.9842917681906125,0.9842917681906125,14.410817281591672,14.410817281591672,0.0,0.8290875161571117,0.0,0.9790556909208167,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,63,0,0,0.8357685972005129,0.8357685972005129,0.03343074388802052,0.03343074388802052,0.4189905822277069,0.4189905822277069,41.89905822277069,41.89905822277069,0.9799755019037291,0.9799755019037291,12.533091804093743,12.533091804093743,0.0,0.7810247959569097,0.0,0.973300669204972,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,64,0,0,0.7817067827563733,0.7817067827563733,0.03126827131025493,0.03126827131025493,0.39533326029777527,0.39533326029777527,39.53332602977753,39.53332602977753,0.9656249367975857,0.9656249367975857,12.643272036856075,12.643272036856075,0.0,0.7089423825576281,0.0,0.9541665823967809,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,65,0,0,0.6179160494357347,0.6179160494357347,0.02471664197742939,0.02471664197742939,0.23227232694625854,0.23227232694625854,23.227232694625854,23.227232694625854,0.884096135040948,0.884096135040948,9.397406296468741,9.397406296468741,0.0,0.49055473281381035,0.0,0.8454615133879306,1,1
