feedback,seed,condition,window,from_n_tokens,to_n_tokens,contrast,metric,n_paired_trials,mean_difference,ci95_low,ci95_high,interval_unit,interval_method
affine_ew,0,invalid,frame6,4,100,100-4,cue_within_quadrant_peak_ratio,128,4.373104119098256,3.651410876836665,5.118659214779462,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frame6,4,100,100-4,target_minus_cue_total_mass,128,-0.23155641117659798,-0.2845828023896303,-0.17782634101797615,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frame6,4,100,100-4,target_minus_other_total_mass,128,-0.14639341166927503,-0.198175311817522,-0.0948663475537103,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frame6,4,100,100-4,target_minus_cue_peak_share,128,0.026714011114801487,-0.0376701777233255,0.0881327211127468,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frame6,4,100,100-4,target_minus_other_peak_share,128,0.09422186497558763,0.03561690322618556,0.14999506776588908,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frame6,4,100,100-4,target_argmax_total,128,-0.0859375,-0.15625,-0.0234375,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frame6,4,100,100-4,target_argmax_peak,128,-0.046875,-0.1015625,0.0078125,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,target_total_quadrant_mass,128,0.003209650682492793,-0.01774415708777042,0.024427338267560106,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,cue_total_quadrant_mass,128,0.09148860749814958,0.07658353335210108,0.10614969945466442,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,target_mean_patch_mass,128,-0.5411684636659402,-0.5534980686805795,-0.5287780778429948,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,cue_mean_patch_mass,128,-0.036903570210085945,-0.04586700420771876,-0.028232708248630452,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,target_peak_patch_raw,128,-0.26005564333172515,-0.28841189555751046,-0.23256750365908374,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,cue_peak_patch_raw,128,0.012516022066847654,0.0012112753782957952,0.023775794986181608,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,target_peak_patch_uniform_ratio,128,4.510643728077412,4.114632201159838,4.914090643404052,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,cue_peak_patch_uniform_ratio,128,1.156667906423536,1.0183994141484618,1.2945651570870722,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,target_peak_patch_quadrant_share,128,0.024066598490863796,-0.0005615984757242529,0.048466924496582416,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,cue_peak_patch_quadrant_share,128,0.08667521573232093,0.06935110782216636,0.10437760693697959,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,target_within_quadrant_peak_ratio,128,1.4871564652734575,1.3885210423070962,1.5871245789282402,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,cue_within_quadrant_peak_ratio,128,1.0699091162377417,0.9928474437143476,1.149445032915186,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,target_minus_cue_total_mass,128,-0.08827895681565678,-0.12169284558065101,-0.055332129116357015,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,target_minus_other_total_mass,128,0.004279534646267771,-0.024099193267235818,0.03287135316198638,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,target_minus_cue_peak_share,128,-0.06260861724145712,-0.10248146892215705,-0.023207714147114016,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
