label,grid,n_tokens,seed,condition,window,source,metric,n_trials,mean,ci95_low,ci95_high,interval_unit,interval_method
vda4_crossattn1_grid10x10_seed0,10x10,100,0,valid,frames5_6_mean,visual,target_minus_other_raw_total_mass,128,-0.0016428337952589802,-0.0019286034854129502,-0.0013435597726318825,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed0,10x10,100,0,valid,frames5_6_mean,visual,target_minus_cue_raw_peak,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed0,10x10,100,0,valid,frames5_6_mean,visual,target_minus_other_raw_peak,128,-0.000523908318427857,-0.000541086319238578,-0.0005065763066189295,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed0,10x10,100,0,valid,frames5_6_mean,visual,target_minus_cue_peak_share,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed0,10x10,100,0,valid,frames5_6_mean,visual,target_minus_other_peak_share,128,-0.01980968403900733,-0.020404743278871002,-0.019199700417688412,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed0,10x10,100,0,valid,frames5_6_mean,visual,target_argmax_raw_total,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed0,10x10,100,0,valid,frames5_6_mean,visual,target_argmax_raw_peak,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,source_total_share,128,0.8851651270488219,0.8787176941804546,0.891713063486361,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,target_raw_total_quadrant_mass,128,0.1332090498276557,0.12696250457192945,0.13953304825345186,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,cue_raw_total_quadrant_mass,128,0.48302432297805353,0.46197240158412567,0.5052615332849427,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,target_raw_peak_patch,128,0.02134014930925332,0.01907426743191536,0.023803314272390706,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,cue_raw_peak_patch,128,0.19142006454057992,0.16254004527436336,0.22269866851893308,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,target_raw_peak_patch_uniform_ratio,128,4.268029861850664,3.811601406050613,4.753177750189934,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,cue_raw_peak_patch_uniform_ratio,128,38.28401290811598,32.6600095089816,44.49209611026163,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,target_conditional_total_quadrant_mass,128,0.1517349018470306,0.1441930642940687,0.15935933104271688,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,cue_conditional_total_quadrant_mass,128,0.5417342164178731,0.5215122427210316,0.5623445095490742,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,target_conditional_peak_patch,128,0.024263479932961192,0.021664194009315893,0.027065664453653666,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,cue_conditional_peak_patch,128,0.20980832294562132,0.17996463980207034,0.2426639041897001,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,target_conditional_peak_patch_uniform_ratio,128,2.4263479932961194,2.163307071798512,2.706674742744549,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,cue_conditional_peak_patch_uniform_ratio,128,20.980832294562134,17.94182191988102,24.211223437480857,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,target_peak_patch_quadrant_share,128,0.1198544729866871,0.10327125857506377,0.13699367590458927,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,cue_peak_patch_quadrant_share,128,0.6495037098009455,0.6108224298776642,0.6881248510333705,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,target_within_quadrant_peak_ratio,128,3.7827834404211362,3.509730384954561,4.058008209998435,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,cue_within_quadrant_peak_ratio,128,8.527125632882788,7.612514369780678,9.511844389310026,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,target_minus_cue_raw_total_mass,128,-0.34981527315039784,-0.3783765569109505,-0.32269819807163463,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,target_minus_other_raw_total_mass,128,-0.11744297591273303,-0.12738136805872954,-0.10765196711640405,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,target_minus_cue_raw_peak,128,-0.1700799152313266,-0.202282417065544,-0.1398779836373251,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,target_minus_other_raw_peak,128,-0.05572714002482826,-0.06672239681311111,-0.04543748153121972,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,target_minus_cue_peak_share,128,-0.5296492368142585,-0.5814685409860587,-0.4770497026475827,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,target_minus_other_peak_share,128,-0.17352736935108387,-0.1954878665209585,-0.1505699425827498,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,target_argmax_raw_total,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,memory,target_argmax_raw_peak,128,0.0234375,0.0,0.0546875,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,source_total_share,128,0.11483487270011494,0.10824360228059149,0.12134169502087486,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,target_raw_total_quadrant_mass,128,0.02038020366414628,0.01885961349358345,0.021962090086959218,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,cue_raw_total_quadrant_mass,128,0.055382305066430604,0.05112147587175766,0.059595712937994885,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,target_raw_peak_patch,128,0.008220399283345614,0.0073491663941240406,0.009115899142693706,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,cue_raw_peak_patch,128,0.023544026171293808,0.020510950853895336,0.02661932703358616,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,target_raw_peak_patch_uniform_ratio,128,1.6440798566691228,1.4703428681377773,1.8208337602163738,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,cue_raw_peak_patch_uniform_ratio,128,4.708805234258762,4.098905717382877,5.344662688639801,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,target_conditional_total_quadrant_mass,128,0.17729629327394236,0.1688006683566434,0.18570286073108766,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,cue_conditional_total_quadrant_mass,128,0.47068743363639776,0.45503013278461985,0.4863603441680275,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,target_conditional_peak_patch,128,0.07004985189848494,0.06451780992943722,0.07557873396918649,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,cue_conditional_peak_patch,128,0.18544492617586283,0.17043951644654357,0.20130481522497087,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,target_conditional_peak_patch_uniform_ratio,128,7.004985189848495,6.47362935229828,7.57037840099296,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,cue_conditional_peak_patch_uniform_ratio,128,18.54449261758628,16.992911829449223,20.132206107428456,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,target_peak_patch_quadrant_share,128,0.19031861072273926,0.17586464258460513,0.20545926939326553,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,cue_peak_patch_quadrant_share,128,0.47659544502500795,0.4507185521677034,0.5020704766141071,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,target_within_quadrant_peak_ratio,128,9.543987441839343,9.085426519066736,10.01101769784578,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,cue_within_quadrant_peak_ratio,128,9.476254294498002,8.903779092200294,10.0742925006566,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,target_minus_cue_raw_total_mass,128,-0.035002101402284325,-0.03874122872821868,-0.03127599618514827,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,target_minus_other_raw_total_mass,128,-0.011104686014509943,-0.012606100508949412,-0.009596955260346304,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,target_minus_cue_raw_peak,128,-0.015323626887948194,-0.018165142077737072,-0.012631431936733861,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,target_minus_other_raw_peak,128,-0.004068904613025855,-0.005131070663719583,-0.0030102029694565624,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,target_minus_cue_peak_share,128,-0.28627683430226875,-0.3248693814830046,-0.2490074260961063,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,target_minus_other_peak_share,128,-0.07957518570301433,-0.09908630200872943,-0.05994330256602425,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,target_argmax_raw_total,128,0.015625,0.0,0.0390625,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame5,visual,target_argmax_raw_peak,128,0.0703125,0.03125,0.1171875,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,source_total_share,128,0.9032544249814691,0.8959745490263515,0.9101817836800876,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,target_raw_total_quadrant_mass,128,0.2904341940170525,0.27209431556348135,0.3087207404974947,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,cue_raw_total_quadrant_mass,128,0.38741590726931463,0.36248252219787674,0.4124719036578767,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,target_raw_peak_patch,128,0.15041983647097368,0.1359484405726107,0.16490278029632463,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,cue_raw_peak_patch,128,0.18102760351030156,0.1529865521042666,0.21114160684883243,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,target_raw_peak_patch_uniform_ratio,128,30.083967294194736,27.22984995918523,33.0493258099159,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,cue_raw_peak_patch_uniform_ratio,128,36.20552070206031,30.63644415939052,42.23176043378771,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,target_conditional_total_quadrant_mass,128,0.3218584389082073,0.3021102580720439,0.34158349142114436,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,cue_conditional_total_quadrant_mass,128,0.42571615197379864,0.40072925742413096,0.451199680256913,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,target_conditional_peak_patch,128,0.1659951157806002,0.15031522662450567,0.18189183966036837,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,cue_conditional_peak_patch,128,0.1950181639855108,0.1660441558253194,0.22499674587545787,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,target_conditional_peak_patch_uniform_ratio,128,16.599511578060017,15.006701820036287,18.148330948152385,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,cue_conditional_peak_patch_uniform_ratio,128,19.501816398551078,16.535903682790167,22.63383915497792,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,target_peak_patch_quadrant_share,128,0.42472774480346887,0.3882621667013549,0.4611962944684758,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,cue_peak_patch_quadrant_share,128,0.41981832516371015,0.376803231576538,0.463669792494863,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,target_within_quadrant_peak_ratio,128,12.196713581691164,11.486204839791359,12.898875858331719,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,cue_within_quadrant_peak_ratio,128,9.770772624229298,8.740941131227945,10.812069379483233,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,target_minus_cue_raw_total_mass,128,-0.09698171325226213,-0.13803867419608196,-0.056825398809405674,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,target_minus_other_raw_total_mass,128,0.08616078369558029,0.06239625997412379,0.10997865864025962,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,target_minus_cue_raw_peak,128,-0.030607767039327882,-0.06722727209271398,0.004947413607806084,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,target_minus_other_raw_peak,128,0.07490280061635228,0.0549913017327223,0.09479093705531341,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,target_minus_cue_peak_share,128,0.004909419639758744,-0.07349874383415758,0.08274704702589986,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,target_minus_other_peak_share,128,0.23297032640462523,0.18476126831648484,0.2822677705742008,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,target_argmax_raw_total,128,0.40625,0.3203125,0.4921875,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,memory,target_argmax_raw_peak,128,0.5,0.4140625,0.5859375,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,source_total_share,128,0.0967455760859024,0.08975693457591058,0.10390730545434217,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,target_raw_total_quadrant_mass,128,0.01647894232708813,0.015049385143812955,0.017947869563395103,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,cue_raw_total_quadrant_mass,128,0.048159243134964225,0.043793292494251665,0.052605766365844936,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,target_raw_peak_patch,128,0.007329132089580526,0.006460704340645407,0.008269624924582785,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,cue_raw_peak_patch,128,0.021847261650691507,0.018770708854299302,0.025055835215198385,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,target_raw_peak_patch_uniform_ratio,128,1.4658264179161051,1.2931385418050922,1.6556013703211647,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,cue_raw_peak_patch_uniform_ratio,128,4.3694523301383015,3.748903605610394,5.031911685555315,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,target_conditional_total_quadrant_mass,128,0.17176243684604975,0.16267581074947646,0.18107916671024996,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,cue_conditional_total_quadrant_mass,128,0.4828602705930567,0.46596408643008813,0.4990133435661219,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,target_conditional_peak_patch,128,0.07465640635662643,0.06810894108304488,0.08135178492713575,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,cue_conditional_peak_patch,128,0.2005154039264036,0.1840195244579779,0.21739106387326068,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,target_conditional_peak_patch_uniform_ratio,128,7.465640635662643,6.824938124021563,8.147096636564907,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,cue_conditional_peak_patch_uniform_ratio,128,20.05154039264036,18.414824155659293,21.727717721521405,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,target_peak_patch_quadrant_share,128,0.19004010365801,0.17325638051048703,0.2073896121626257,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,cue_peak_patch_quadrant_share,128,0.48215826390667504,0.45363231932292347,0.5098238611157537,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,target_within_quadrant_peak_ratio,128,10.354067048106517,9.835954886274246,10.858759700998274,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,cue_within_quadrant_peak_ratio,128,9.949456825807378,9.352086246885428,10.5751421958622,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,target_minus_cue_raw_total_mass,128,-0.031680300807876094,-0.03554459691169407,-0.027953041209487422,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,target_minus_other_raw_total_mass,128,-0.010276602259183292,-0.01178764732407754,-0.008756941075904278,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,target_minus_cue_raw_peak,128,-0.014518129561110982,-0.0174350015112509,-0.011722057449878776,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,target_minus_other_raw_peak,128,-0.003908161422259582,-0.005025179903865744,-0.0027942645642610848,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,target_minus_cue_peak_share,128,-0.292118160248665,-0.3323844960040653,-0.25089922258131436,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,target_minus_other_peak_share,128,-0.07994652845598668,-0.10243494823066913,-0.05729868362814236,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,target_argmax_raw_total,128,0.015625,0.0,0.0390625,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frame6,visual,target_argmax_raw_peak,128,0.0859375,0.0390625,0.140625,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,source_total_share,128,0.8942097760151455,0.8874916005448966,0.9007860097779314,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,target_raw_total_quadrant_mass,128,0.2118216219223541,0.20131165905567058,0.22223962352932744,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,cue_raw_total_quadrant_mass,128,0.4352201151236841,0.41248140495778784,0.4584128903537419,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,target_raw_peak_patch,128,0.0858799928901135,0.07861739507620769,0.09332488988129625,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,cue_raw_peak_patch,128,0.18622383402544074,0.15783857755977806,0.2161705212154629,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,target_raw_peak_patch_uniform_ratio,128,17.1759985780227,15.715815064904746,18.658562482369234,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,cue_raw_peak_patch_uniform_ratio,128,37.24476680508815,31.594690796846407,43.221100092705456,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,target_conditional_total_quadrant_mass,128,0.23679667037761898,0.2250087924760349,0.24868970353486206,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,cue_conditional_total_quadrant_mass,128,0.48372518419583593,0.4616079851865249,0.5067557388428372,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,target_conditional_peak_patch,128,0.0951292978567807,0.08734229165202331,0.10323701858965019,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,cue_conditional_peak_patch,128,0.20241324346556608,0.1732738129371436,0.23274249959219412,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,target_conditional_peak_patch_uniform_ratio,128,9.512929785678068,8.696448574009803,10.312543736022574,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,cue_conditional_peak_patch_uniform_ratio,128,20.24132434655661,17.317162820112415,23.373042266261628,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,target_peak_patch_quadrant_share,128,0.272291108895078,0.250088662492467,0.29450512173422483,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,cue_peak_patch_quadrant_share,128,0.5346610174823279,0.49556229952243747,0.5739761922349665,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,target_within_quadrant_peak_ratio,128,7.989748511056149,7.649516506539684,8.32908582249591,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,cue_within_quadrant_peak_ratio,128,9.148949128556044,8.173851031887581,10.141684359727869,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,target_minus_cue_raw_total_mass,128,-0.22339849320132998,-0.25483849995958396,-0.19220865303597637,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,target_minus_other_raw_total_mass,128,-0.01564109610857637,-0.030587906862094387,-0.0011752722073557237,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,target_minus_cue_raw_peak,128,-0.10034384113532724,-0.1335775734109575,-0.06896130570230526,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,target_minus_other_raw_peak,128,0.009587830295762005,-0.004182890503807357,0.02306786806199549,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,target_minus_cue_peak_share,128,-0.26236990858724984,-0.3227955684473694,-0.2025673312921922,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,target_minus_other_peak_share,128,0.029721478526770664,-0.000498564359181395,0.05977166870363258,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,target_argmax_raw_total,128,0.078125,0.03125,0.125,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,memory,target_argmax_raw_peak,128,0.34375,0.265625,0.4296875,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid10x10_seed1,10x10,100,1,invalid,frames5_6_mean,visual,source_total_share,128,0.10579022439300867,0.09931032273232963,0.11239557681929155,held-out trials,percentile bootstrap (10000 draws)
